cus_id_no,prim_acc_no,acc_opened_dt,acc_closed_dt,acc_link_created_dt,acc_link_end_dt,data_source_cde,data_source_ctry,created_dt
28888417036,39156222611612,2002-11-13T00:00:00.000+00:00,,2002-11-13T00:00:00.000+00:00,,CUST ACCT LINK,AU,2002-11-13T00:00:00.000+00:00
20314816794,39158838514021,1993-04-12T00:00:00.000+00:00,2002-11-06T00:00:00.000+00:00,1993-04-12T00:00:00.000+00:00,2002-11-06T00:00:00.000+00:00,CUST ACCT LINK,AU,1993-04-12T00:00:00.000+00:00
52687358625,39188992336789,1998-03-18T00:00:00.000+00:00,,1998-03-18T00:00:00.000+00:00,,CUST ACCT LINK,NL,1998-03-18T00:00:00.000+00:00
95047906817,39189698408365,2000-08-02T00:00:00.000+00:00,,2000-08-02T00:00:00.000+00:00,,CUST ACCT LINK,IT,2000-08-02T00:00:00.000+00:00
52509553024,39216895059932,1996-06-19T00:00:00.000+00:00,1998-11-09T00:00:00.000+00:00,1996-06-19T00:00:00.000+00:00,1998-11-09T00:00:00.000+00:00,CUST ACCT LINK,AU,1996-06-19T00:00:00.000+00:00
21542049694,39243659745162,1992-04-22T00:00:00.000+00:00,1994-02-05T00:00:00.000+00:00,1992-04-22T00:00:00.000+00:00,1994-02-05T00:00:00.000+00:00,CUST ACCT LINK,US,1992-04-22T00:00:00.000+00:00
30112952226,39248642663625,2006-06-08T00:00:00.000+00:00,,2006-06-08T00:00:00.000+00:00,,CUST ACCT LINK,AU,2006-06-08T00:00:00.000+00:00
71616905040,39258356445733,2009-10-12T00:00:00.000+00:00,,2009-10-12T00:00:00.000+00:00,,CUST ACCT LINK,US,2009-10-12T00:00:00.000+00:00
64494522119,39271450864015,1994-03-08T00:00:00.000+00:00,,1994-03-08T00:00:00.000+00:00,,CUST ACCT LINK,FR,1994-03-08T00:00:00.000+00:00
34968705257,39330149227972,2000-03-05T00:00:00.000+00:00,,2000-03-05T00:00:00.000+00:00,,CUST ACCT LINK,DE,2000-03-05T00:00:00.000+00:00
60393068073,39362441506722,2009-04-08T00:00:00.000+00:00,,2009-04-08T00:00:00.000+00:00,,CUST ACCT LINK,AT,2009-04-08T00:00:00.000+00:00
48967163621,39369617664229,2007-07-17T00:00:00.000+00:00,,2007-07-17T00:00:00.000+00:00,,CUST ACCT LINK,CH,2007-07-17T00:00:00.000+00:00
50418939823,39377038702583,2003-12-04T00:00:00.000+00:00,,2003-12-04T00:00:00.000+00:00,,CUST ACCT LINK,AU,2003-12-04T00:00:00.000+00:00
70459148571,39390069260520,1999-05-14T00:00:00.000+00:00,2003-11-02T00:00:00.000+00:00,1999-05-14T00:00:00.000+00:00,2003-11-02T00:00:00.000+00:00,CUST ACCT LINK,ZA,1999-05-14T00:00:00.000+00:00
39556068563,39391274718141,1992-01-10T00:00:00.000+00:00,1996-06-22T00:00:00.000+00:00,1992-01-10T00:00:00.000+00:00,1996-06-22T00:00:00.000+00:00,CUST ACCT LINK,AU,1992-01-10T00:00:00.000+00:00
75059667330,39422589391560,2007-05-07T00:00:00.000+00:00,,2007-05-07T00:00:00.000+00:00,,CUST ACCT LINK,US,2007-05-07T00:00:00.000+00:00
59208016116,39425415244662,1992-04-21T00:00:00.000+00:00,2005-12-10T00:00:00.000+00:00,1992-04-21T00:00:00.000+00:00,2005-12-10T00:00:00.000+00:00,CUST ACCT LINK,US,1992-04-21T00:00:00.000+00:00
22615807460,39462722780997,1998-04-16T00:00:00.000+00:00,2004-08-11T00:00:00.000+00:00,1998-04-16T00:00:00.000+00:00,2004-08-11T00:00:00.000+00:00,CUST ACCT LINK,BE,1998-04-16T00:00:00.000+00:00
32425660785,39472786040503,2005-10-21T00:00:00.000+00:00,,2005-10-21T00:00:00.000+00:00,,CUST ACCT LINK,AU,2005-10-21T00:00:00.000+00:00
70016175410,39520042998580,1995-01-12T00:00:00.000+00:00,1996-03-11T00:00:00.000+00:00,1995-01-12T00:00:00.000+00:00,1996-03-11T00:00:00.000+00:00,CUST ACCT LINK,CA,1995-01-12T00:00:00.000+00:00
75440916009,39586266632837,2009-12-21T00:00:00.000+00:00,,2009-12-21T00:00:00.000+00:00,,CUST ACCT LINK,US,2009-12-21T00:00:00.000+00:00
37062704454,39661927739003,2004-09-22T00:00:00.000+00:00,,2004-09-22T00:00:00.000+00:00,,CUST ACCT LINK,AU,2004-09-22T00:00:00.000+00:00
55321350403,39703943363936,2007-11-12T00:00:00.000+00:00,,2007-11-12T00:00:00.000+00:00,,CUST ACCT LINK,NL,2007-11-12T00:00:00.000+00:00
83582283267,39713346468516,2005-04-22T00:00:00.000+00:00,,2005-04-22T00:00:00.000+00:00,,CUST ACCT LINK,AU,2005-04-22T00:00:00.000+00:00
66925428174,39751272992428,2008-02-23T00:00:00.000+00:00,,2008-02-23T00:00:00.000+00:00,,CUST ACCT LINK,AU,2008-02-23T00:00:00.000+00:00
82617078853,39759317716592,2000-01-15T00:00:00.000+00:00,,2000-01-15T00:00:00.000+00:00,,CUST ACCT LINK,US,2000-01-15T00:00:00.000+00:00
18931408613,39784916472139,1995-01-25T00:00:00.000+00:00,1996-02-08T00:00:00.000+00:00,1995-01-25T00:00:00.000+00:00,1996-02-08T00:00:00.000+00:00,CUST ACCT LINK,US,1995-01-25T00:00:00.000+00:00
89609460385,39821901205123,2008-12-21T00:00:00.000+00:00,,2008-12-21T00:00:00.000+00:00,,CUST ACCT LINK,PT,2008-12-21T00:00:00.000+00:00
26883778706,39933640099548,2000-07-17T00:00:00.000+00:00,,2000-07-17T00:00:00.000+00:00,,CUST ACCT LINK,NL,2000-07-17T00:00:00.000+00:00
89748783861,39968382091692,2004-09-05T00:00:00.000+00:00,,2004-09-05T00:00:00.000+00:00,,CUST ACCT LINK,US,2004-09-05T00:00:00.000+00:00
5716810422,40016959490687,1994-10-21T00:00:00.000+00:00,1999-05-13T00:00:00.000+00:00,1994-10-21T00:00:00.000+00:00,1999-05-13T00:00:00.000+00:00,CUST ACCT LINK,US,1994-10-21T00:00:00.000+00:00
50759591023,40018508778503,2000-02-15T00:00:00.000+00:00,,2000-02-15T00:00:00.000+00:00,,CUST ACCT LINK,AU,2000-02-15T00:00:00.000+00:00
69831468694,40107660319145,1998-11-04T00:00:00.000+00:00,2006-04-05T00:00:00.000+00:00,1998-11-04T00:00:00.000+00:00,2006-04-05T00:00:00.000+00:00,CUST ACCT LINK,DK,1998-11-04T00:00:00.000+00:00
85211115206,40139460637126,1994-06-09T00:00:00.000+00:00,,1994-06-09T00:00:00.000+00:00,,CUST ACCT LINK,AU,1994-06-09T00:00:00.000+00:00
7248354752,40147012297107,1998-12-19T00:00:00.000+00:00,1999-06-11T00:00:00.000+00:00,1998-12-19T00:00:00.000+00:00,1999-06-11T00:00:00.000+00:00,CUST ACCT LINK,ZA,1998-12-19T00:00:00.000+00:00
22866160098,40152253706121,1996-04-08T00:00:00.000+00:00,2008-02-08T00:00:00.000+00:00,1996-04-08T00:00:00.000+00:00,2008-02-08T00:00:00.000+00:00,CUST ACCT LINK,CA,1996-04-08T00:00:00.000+00:00
80504020585,40184789569115,1994-07-02T00:00:00.000+00:00,2004-02-26T00:00:00.000+00:00,1994-07-02T00:00:00.000+00:00,2004-02-26T00:00:00.000+00:00,CUST ACCT LINK,NL,1994-07-02T00:00:00.000+00:00
57246285922,40227349575453,1993-10-07T00:00:00.000+00:00,1996-10-14T00:00:00.000+00:00,1993-10-07T00:00:00.000+00:00,1996-10-14T00:00:00.000+00:00,CUST ACCT LINK,AU,1993-10-07T00:00:00.000+00:00
98611336247,40260762323660,2009-10-10T00:00:00.000+00:00,,2009-10-10T00:00:00.000+00:00,,CUST ACCT LINK,AU,2009-10-10T00:00:00.000+00:00
2668465863,40276360050908,2004-11-20T00:00:00.000+00:00,,2004-11-20T00:00:00.000+00:00,,CUST ACCT LINK,AU,2004-11-20T00:00:00.000+00:00
71834986106,40311122839424,2007-11-19T00:00:00.000+00:00,,2007-11-19T00:00:00.000+00:00,,CUST ACCT LINK,US,2007-11-19T00:00:00.000+00:00
19018722893,40395438715642,1995-07-01T00:00:00.000+00:00,2003-07-02T00:00:00.000+00:00,1995-07-01T00:00:00.000+00:00,2003-07-02T00:00:00.000+00:00,CUST ACCT LINK,US,1995-07-01T00:00:00.000+00:00
11853506387,40491245095569,2005-12-01T00:00:00.000+00:00,,2005-12-01T00:00:00.000+00:00,,CUST ACCT LINK,GB,2005-12-01T00:00:00.000+00:00
89485137296,40504558945186,2004-11-17T00:00:00.000+00:00,,2004-11-17T00:00:00.000+00:00,,CUST ACCT LINK,ZA,2004-11-17T00:00:00.000+00:00
89762009778,40522468654932,2007-08-05T00:00:00.000+00:00,,2007-08-05T00:00:00.000+00:00,,CUST ACCT LINK,US,2007-08-05T00:00:00.000+00:00
37273548177,40534695209553,1991-07-05T00:00:00.000+00:00,2006-07-26T00:00:00.000+00:00,1991-07-05T00:00:00.000+00:00,2006-07-26T00:00:00.000+00:00,CUST ACCT LINK,US,1991-07-05T00:00:00.000+00:00
48063887032,40568490090011,2002-12-02T00:00:00.000+00:00,,2002-12-02T00:00:00.000+00:00,,CUST ACCT LINK,US,2002-12-02T00:00:00.000+00:00
37701639341,40593127352050,2004-06-13T00:00:00.000+00:00,,2004-06-13T00:00:00.000+00:00,,CUST ACCT LINK,IT,2004-06-13T00:00:00.000+00:00
85224019426,40624846222715,2000-10-20T00:00:00.000+00:00,,2000-10-20T00:00:00.000+00:00,,CUST ACCT LINK,US,2000-10-20T00:00:00.000+00:00
20748746817,40652022281090,1998-06-08T00:00:00.000+00:00,,1998-06-08T00:00:00.000+00:00,,CUST ACCT LINK,FI,1998-06-08T00:00:00.000+00:00
13058598188,40733818450072,1990-12-05T00:00:00.000+00:00,2000-11-14T00:00:00.000+00:00,1990-12-05T00:00:00.000+00:00,2000-11-14T00:00:00.000+00:00,CUST ACCT LINK,AU,1990-12-05T00:00:00.000+00:00
85648652162,40740754409795,2004-04-08T00:00:00.000+00:00,,2004-04-08T00:00:00.000+00:00,,CUST ACCT LINK,GB,2004-04-08T00:00:00.000+00:00
30112952226,40756267455514,2006-06-08T00:00:00.000+00:00,,2006-06-08T00:00:00.000+00:00,,CUST ACCT LINK,AU,2006-06-08T00:00:00.000+00:00
10398030237,40771735636284,1997-06-25T00:00:00.000+00:00,2005-01-09T00:00:00.000+00:00,1997-06-25T00:00:00.000+00:00,2005-01-09T00:00:00.000+00:00,CUST ACCT LINK,CH,1997-06-25T00:00:00.000+00:00
56365597303,40785407837102,1996-01-05T00:00:00.000+00:00,,1996-01-05T00:00:00.000+00:00,,CUST ACCT LINK,GB,1996-01-05T00:00:00.000+00:00
23967472961,40791296362161,1997-06-23T00:00:00.000+00:00,1999-04-19T00:00:00.000+00:00,1997-06-23T00:00:00.000+00:00,1999-04-19T00:00:00.000+00:00,CUST ACCT LINK,FI,1997-06-23T00:00:00.000+00:00
59777491330,40812835896901,1998-02-13T00:00:00.000+00:00,2007-04-16T00:00:00.000+00:00,1998-02-13T00:00:00.000+00:00,2007-04-16T00:00:00.000+00:00,CUST ACCT LINK,US,1998-02-13T00:00:00.000+00:00
48967163621,40820021480485,2007-07-17T00:00:00.000+00:00,,2007-07-17T00:00:00.000+00:00,,CUST ACCT LINK,CH,2007-07-17T00:00:00.000+00:00
89090578272,40853755414984,2008-06-24T00:00:00.000+00:00,,2008-06-24T00:00:00.000+00:00,,CUST ACCT LINK,GB,2008-06-24T00:00:00.000+00:00
32762888140,40863470267768,2002-09-18T00:00:00.000+00:00,,2002-09-18T00:00:00.000+00:00,,CUST ACCT LINK,AT,2002-09-18T00:00:00.000+00:00
63531531374,40871108567320,2007-03-10T00:00:00.000+00:00,,2007-03-10T00:00:00.000+00:00,,CUST ACCT LINK,IT,2007-03-10T00:00:00.000+00:00
80102429106,40916626445423,2005-04-23T00:00:00.000+00:00,,2005-04-23T00:00:00.000+00:00,,CUST ACCT LINK,US,2005-04-23T00:00:00.000+00:00
49739333150,41001737967272,1994-07-07T00:00:00.000+00:00,1996-07-24T00:00:00.000+00:00,1994-07-07T00:00:00.000+00:00,1996-07-24T00:00:00.000+00:00,CUST ACCT LINK,BE,1994-07-07T00:00:00.000+00:00
15353410930,41011849479986,2002-04-23T00:00:00.000+00:00,,2002-04-23T00:00:00.000+00:00,,CUST ACCT LINK,AU,2002-04-23T00:00:00.000+00:00
17076537290,54585168302611,1995-08-03T00:00:00.000+00:00,2005-04-17T00:00:00.000+00:00,1995-08-03T00:00:00.000+00:00,2005-04-17T00:00:00.000+00:00,CUST ACCT LINK,AU,1995-08-03T00:00:00.000+00:00
59769234492,54624925465415,1999-02-23T00:00:00.000+00:00,,1999-02-23T00:00:00.000+00:00,,CUST ACCT LINK,AU,1999-02-23T00:00:00.000+00:00
20811505615,54630188673274,1992-10-10T00:00:00.000+00:00,1997-05-11T00:00:00.000+00:00,1992-10-10T00:00:00.000+00:00,1997-05-11T00:00:00.000+00:00,CUST ACCT LINK,NL,1992-10-10T00:00:00.000+00:00
1131192579,54631414011689,1993-08-12T00:00:00.000+00:00,2006-01-25T00:00:00.000+00:00,1993-08-12T00:00:00.000+00:00,2006-01-25T00:00:00.000+00:00,CUST ACCT LINK,NO,1993-08-12T00:00:00.000+00:00
38378529840,54684185196862,1996-04-24T00:00:00.000+00:00,2007-09-21T00:00:00.000+00:00,1996-04-24T00:00:00.000+00:00,2007-09-21T00:00:00.000+00:00,CUST ACCT LINK,CH,1996-04-24T00:00:00.000+00:00
65763534675,54707502708557,2001-07-12T00:00:00.000+00:00,,2001-07-12T00:00:00.000+00:00,,CUST ACCT LINK,ZA,2001-07-12T00:00:00.000+00:00
76345614916,54710276695924,1995-11-07T00:00:00.000+00:00,1996-10-03T00:00:00.000+00:00,1995-11-07T00:00:00.000+00:00,1996-10-03T00:00:00.000+00:00,CUST ACCT LINK,ZA,1995-11-07T00:00:00.000+00:00
23566678371,54784630859091,1999-07-01T00:00:00.000+00:00,,1999-07-01T00:00:00.000+00:00,,CUST ACCT LINK,US,1999-07-01T00:00:00.000+00:00
92981028441,54802326901010,2006-08-22T00:00:00.000+00:00,,2006-08-22T00:00:00.000+00:00,,CUST ACCT LINK,US,2006-08-22T00:00:00.000+00:00
15353410930,54813868648286,2002-04-23T00:00:00.000+00:00,,2002-04-23T00:00:00.000+00:00,,CUST ACCT LINK,AU,2002-04-23T00:00:00.000+00:00
31522560406,54856181696423,2006-09-25T00:00:00.000+00:00,,2006-09-25T00:00:00.000+00:00,,CUST ACCT LINK,FI,2006-09-25T00:00:00.000+00:00
95029223059,54862483790947,1993-08-11T00:00:00.000+00:00,2005-09-23T00:00:00.000+00:00,1993-08-11T00:00:00.000+00:00,2005-09-23T00:00:00.000+00:00,CUST ACCT LINK,AU,1993-08-11T00:00:00.000+00:00
76345614916,54874835954441,1995-11-07T00:00:00.000+00:00,1996-10-03T00:00:00.000+00:00,1995-11-07T00:00:00.000+00:00,1996-10-03T00:00:00.000+00:00,CUST ACCT LINK,ZA,1995-11-07T00:00:00.000+00:00
61362802333,54880690197861,1992-11-18T00:00:00.000+00:00,1994-03-21T00:00:00.000+00:00,1992-11-18T00:00:00.000+00:00,1994-03-21T00:00:00.000+00:00,CUST ACCT LINK,NL,1992-11-18T00:00:00.000+00:00
25032900443,54884417941847,2004-08-09T00:00:00.000+00:00,,2004-08-09T00:00:00.000+00:00,,CUST ACCT LINK,US,2004-08-09T00:00:00.000+00:00
96025978982,54887063419225,1990-03-11T00:00:00.000+00:00,2000-03-24T00:00:00.000+00:00,1990-03-11T00:00:00.000+00:00,2000-03-24T00:00:00.000+00:00,CUST ACCT LINK,NL,1990-03-11T00:00:00.000+00:00
14087128583,54920107444765,2009-04-23T00:00:00.000+00:00,,2009-04-23T00:00:00.000+00:00,,CUST ACCT LINK,BE,2009-04-23T00:00:00.000+00:00
94558337464,54955626944332,1999-03-01T00:00:00.000+00:00,,1999-03-01T00:00:00.000+00:00,,CUST ACCT LINK,BE,1999-03-01T00:00:00.000+00:00
54808727404,54961138929718,1994-09-01T00:00:00.000+00:00,2000-03-08T00:00:00.000+00:00,1994-09-01T00:00:00.000+00:00,2000-03-08T00:00:00.000+00:00,CUST ACCT LINK,US,1994-09-01T00:00:00.000+00:00
68000104405,54975286107518,2005-02-19T00:00:00.000+00:00,,2005-02-19T00:00:00.000+00:00,,CUST ACCT LINK,AU,2005-02-19T00:00:00.000+00:00
14317916974,54980059935851,1998-04-25T00:00:00.000+00:00,,1998-04-25T00:00:00.000+00:00,,CUST ACCT LINK,US,1998-04-25T00:00:00.000+00:00
15927313285,55038935145250,1996-08-12T00:00:00.000+00:00,,1996-08-12T00:00:00.000+00:00,,CUST ACCT LINK,BE,1996-08-12T00:00:00.000+00:00
44561222766,55119639670433,2002-10-20T00:00:00.000+00:00,,2002-10-20T00:00:00.000+00:00,,CUST ACCT LINK,AU,2002-10-20T00:00:00.000+00:00
99430990223,55220455725463,1998-03-19T00:00:00.000+00:00,,1998-03-19T00:00:00.000+00:00,,CUST ACCT LINK,CH,1998-03-19T00:00:00.000+00:00
45634232729,55263567202111,2005-05-17T00:00:00.000+00:00,,2005-05-17T00:00:00.000+00:00,,CUST ACCT LINK,US,2005-05-17T00:00:00.000+00:00
52687467655,55333720933572,1999-01-06T00:00:00.000+00:00,,1999-01-06T00:00:00.000+00:00,,CUST ACCT LINK,AU,1999-01-06T00:00:00.000+00:00
29390541520,55345296106426,2001-06-12T00:00:00.000+00:00,,2001-06-12T00:00:00.000+00:00,,CUST ACCT LINK,AU,2001-06-12T00:00:00.000+00:00
37109535962,55381744319654,1995-05-05T00:00:00.000+00:00,1995-11-11T00:00:00.000+00:00,1995-05-05T00:00:00.000+00:00,1995-11-11T00:00:00.000+00:00,CUST ACCT LINK,US,1995-05-05T00:00:00.000+00:00
80241108847,55391030878406,1999-07-02T00:00:00.000+00:00,2009-10-20T00:00:00.000+00:00,1999-07-02T00:00:00.000+00:00,2009-10-20T00:00:00.000+00:00,CUST ACCT LINK,US,1999-07-02T00:00:00.000+00:00
36088179343,55419264290664,2006-01-16T00:00:00.000+00:00,,2006-01-16T00:00:00.000+00:00,,CUST ACCT LINK,GB,2006-01-16T00:00:00.000+00:00
70328431322,55426866958888,1994-10-16T00:00:00.000+00:00,2005-10-09T00:00:00.000+00:00,1994-10-16T00:00:00.000+00:00,2005-10-09T00:00:00.000+00:00,CUST ACCT LINK,AT,1994-10-16T00:00:00.000+00:00
70664278496,55482997986140,1993-09-12T00:00:00.000+00:00,1996-06-08T00:00:00.000+00:00,1993-09-12T00:00:00.000+00:00,1996-06-08T00:00:00.000+00:00,CUST ACCT LINK,AU,1993-09-12T00:00:00.000+00:00
46759644531,55502919748929,1992-09-14T00:00:00.000+00:00,2007-06-08T00:00:00.000+00:00,1992-09-14T00:00:00.000+00:00,2007-06-08T00:00:00.000+00:00,CUST ACCT LINK,AU,1992-09-14T00:00:00.000+00:00
47392940930,55522393493556,1993-12-15T00:00:00.000+00:00,,1993-12-15T00:00:00.000+00:00,,CUST ACCT LINK,AT,1993-12-15T00:00:00.000+00:00
92718398574,55551682554498,1990-02-26T00:00:00.000+00:00,1991-03-09T00:00:00.000+00:00,1990-02-26T00:00:00.000+00:00,1991-03-09T00:00:00.000+00:00,CUST ACCT LINK,NO,1990-02-26T00:00:00.000+00:00
79950695760,55577194810297,2000-01-24T00:00:00.000+00:00,,2000-01-24T00:00:00.000+00:00,,CUST ACCT LINK,PL,2000-01-24T00:00:00.000+00:00
9908206294,55658468965887,1996-12-18T00:00:00.000+00:00,2004-05-21T00:00:00.000+00:00,1996-12-18T00:00:00.000+00:00,2004-05-21T00:00:00.000+00:00,CUST ACCT LINK,AU,1996-12-18T00:00:00.000+00:00
49989526594,55701107162583,1997-10-07T00:00:00.000+00:00,2005-02-23T00:00:00.000+00:00,1997-10-07T00:00:00.000+00:00,2005-02-23T00:00:00.000+00:00,CUST ACCT LINK,NO,1997-10-07T00:00:00.000+00:00
74942333820,55739497370641,2000-06-01T00:00:00.000+00:00,,2000-06-01T00:00:00.000+00:00,,CUST ACCT LINK,US,2000-06-01T00:00:00.000+00:00
34137138791,55743097798999,2008-02-13T00:00:00.000+00:00,,2008-02-13T00:00:00.000+00:00,,CUST ACCT LINK,US,2008-02-13T00:00:00.000+00:00
22419481575,55763962766048,2001-02-09T00:00:00.000+00:00,,2001-02-09T00:00:00.000+00:00,,CUST ACCT LINK,AU,2001-02-09T00:00:00.000+00:00
83231609813,55766011231225,1990-05-07T00:00:00.000+00:00,2008-07-08T00:00:00.000+00:00,1990-05-07T00:00:00.000+00:00,2008-07-08T00:00:00.000+00:00,CUST ACCT LINK,NL,1990-05-07T00:00:00.000+00:00
22479283811,55862596469679,1996-01-09T00:00:00.000+00:00,2005-06-01T00:00:00.000+00:00,1996-01-09T00:00:00.000+00:00,2005-06-01T00:00:00.000+00:00,CUST ACCT LINK,AU,1996-01-09T00:00:00.000+00:00
60138917369,55895591289319,1994-12-09T00:00:00.000+00:00,2001-05-26T00:00:00.000+00:00,1994-12-09T00:00:00.000+00:00,2001-05-26T00:00:00.000+00:00,CUST ACCT LINK,ZA,1994-12-09T00:00:00.000+00:00
82303262428,55916572422769,1992-03-25T00:00:00.000+00:00,2005-10-07T00:00:00.000+00:00,1992-03-25T00:00:00.000+00:00,2005-10-07T00:00:00.000+00:00,CUST ACCT LINK,DE,1992-03-25T00:00:00.000+00:00
88786718400,55922582422636,2008-12-26T00:00:00.000+00:00,,2008-12-26T00:00:00.000+00:00,,CUST ACCT LINK,GB,2008-12-26T00:00:00.000+00:00
14000839836,55970128615086,1999-08-27T00:00:00.000+00:00,,1999-08-27T00:00:00.000+00:00,,CUST ACCT LINK,ZA,1999-08-27T00:00:00.000+00:00
46355185428,56057087286773,2002-02-04T00:00:00.000+00:00,,2002-02-04T00:00:00.000+00:00,,CUST ACCT LINK,GB,2002-02-04T00:00:00.000+00:00
22492179543,56097889166719,2001-02-14T00:00:00.000+00:00,,2001-02-14T00:00:00.000+00:00,,CUST ACCT LINK,US,2001-02-14T00:00:00.000+00:00
58996227489,56105923347781,1991-05-02T00:00:00.000+00:00,1995-08-15T00:00:00.000+00:00,1991-05-02T00:00:00.000+00:00,1995-08-15T00:00:00.000+00:00,CUST ACCT LINK,AU,1991-05-02T00:00:00.000+00:00
68586956161,56130473311304,2004-07-09T00:00:00.000+00:00,,2004-07-09T00:00:00.000+00:00,,CUST ACCT LINK,ZA,2004-07-09T00:00:00.000+00:00
42778141105,56186823889749,2001-07-03T00:00:00.000+00:00,,2001-07-03T00:00:00.000+00:00,,CUST ACCT LINK,CH,2001-07-03T00:00:00.000+00:00
40578982393,56188631257363,1991-12-19T00:00:00.000+00:00,1998-02-23T00:00:00.000+00:00,1991-12-19T00:00:00.000+00:00,1998-02-23T00:00:00.000+00:00,CUST ACCT LINK,US,1991-12-19T00:00:00.000+00:00
33337116596,56192613612518,2004-05-19T00:00:00.000+00:00,,2004-05-19T00:00:00.000+00:00,,CUST ACCT LINK,AU,2004-05-19T00:00:00.000+00:00
36696950216,56194757250749,2006-03-09T00:00:00.000+00:00,,2006-03-09T00:00:00.000+00:00,,CUST ACCT LINK,AU,2006-03-09T00:00:00.000+00:00
51209309688,56227010389252,1998-09-11T00:00:00.000+00:00,2000-03-18T00:00:00.000+00:00,1998-09-11T00:00:00.000+00:00,2000-03-18T00:00:00.000+00:00,CUST ACCT LINK,AU,1998-09-11T00:00:00.000+00:00
5011738090,56244664340972,2004-06-03T00:00:00.000+00:00,,2004-06-03T00:00:00.000+00:00,,CUST ACCT LINK,US,2004-06-03T00:00:00.000+00:00
12840657153,56253831356178,1995-08-21T00:00:00.000+00:00,1999-08-07T00:00:00.000+00:00,1995-08-21T00:00:00.000+00:00,1999-08-07T00:00:00.000+00:00,CUST ACCT LINK,AU,1995-08-21T00:00:00.000+00:00
73250930696,56284166812575,1993-12-23T00:00:00.000+00:00,,1993-12-23T00:00:00.000+00:00,,CUST ACCT LINK,PL,1993-12-23T00:00:00.000+00:00
83231609813,56310562425626,1990-05-07T00:00:00.000+00:00,2008-07-08T00:00:00.000+00:00,1990-05-07T00:00:00.000+00:00,2008-07-08T00:00:00.000+00:00,CUST ACCT LINK,NL,1990-05-07T00:00:00.000+00:00
92396693082,56340317300507,2002-10-13T00:00:00.000+00:00,,2002-10-13T00:00:00.000+00:00,,CUST ACCT LINK,NL,2002-10-13T00:00:00.000+00:00
71920784909,56366305719891,1999-01-12T00:00:00.000+00:00,,1999-01-12T00:00:00.000+00:00,,CUST ACCT LINK,ES,1999-01-12T00:00:00.000+00:00
61406462547,56367470463573,1996-07-21T00:00:00.000+00:00,2002-08-27T00:00:00.000+00:00,1996-07-21T00:00:00.000+00:00,2002-08-27T00:00:00.000+00:00,CUST ACCT LINK,AU,1996-07-21T00:00:00.000+00:00
92843618938,56376576376152,2006-08-08T00:00:00.000+00:00,,2006-08-08T00:00:00.000+00:00,,CUST ACCT LINK,PT,2006-08-08T00:00:00.000+00:00
35189973815,56388258861669,2009-07-17T00:00:00.000+00:00,,2009-07-17T00:00:00.000+00:00,,CUST ACCT LINK,AU,2009-07-17T00:00:00.000+00:00
18478740606,56393203458849,2000-10-25T00:00:00.000+00:00,,2000-10-25T00:00:00.000+00:00,,CUST ACCT LINK,US,2000-10-25T00:00:00.000+00:00
1304628184,56431543460773,2005-06-17T00:00:00.000+00:00,,2005-06-17T00:00:00.000+00:00,,CUST ACCT LINK,GB,2005-06-17T00:00:00.000+00:00
18845113323,56519601882152,1995-12-25T00:00:00.000+00:00,2006-04-20T00:00:00.000+00:00,1995-12-25T00:00:00.000+00:00,2006-04-20T00:00:00.000+00:00,CUST ACCT LINK,US,1995-12-25T00:00:00.000+00:00
98088934663,56539329784055,2001-11-16T00:00:00.000+00:00,,2001-11-16T00:00:00.000+00:00,,CUST ACCT LINK,AU,2001-11-16T00:00:00.000+00:00
85847957508,56544968492486,2006-07-09T00:00:00.000+00:00,,2006-07-09T00:00:00.000+00:00,,CUST ACCT LINK,US,2006-07-09T00:00:00.000+00:00
44275839914,56600012130374,1994-09-19T00:00:00.000+00:00,2002-12-03T00:00:00.000+00:00,1994-09-19T00:00:00.000+00:00,2002-12-03T00:00:00.000+00:00,CUST ACCT LINK,US,1994-09-19T00:00:00.000+00:00
34871544820,56605728518954,2007-02-24T00:00:00.000+00:00,,2007-02-24T00:00:00.000+00:00,,CUST ACCT LINK,US,2007-02-24T00:00:00.000+00:00
7115098764,56606599916789,2009-07-23T00:00:00.000+00:00,,2009-07-23T00:00:00.000+00:00,,CUST ACCT LINK,BE,2009-07-23T00:00:00.000+00:00
88611402266,56607605441682,1991-08-18T00:00:00.000+00:00,2003-03-03T00:00:00.000+00:00,1991-08-18T00:00:00.000+00:00,2003-03-03T00:00:00.000+00:00,CUST ACCT LINK,AT,1991-08-18T00:00:00.000+00:00
34856426148,56634199331659,1999-06-21T00:00:00.000+00:00,,1999-06-21T00:00:00.000+00:00,,CUST ACCT LINK,CA,1999-06-21T00:00:00.000+00:00
43639338931,56674380957014,2003-08-05T00:00:00.000+00:00,,2003-08-05T00:00:00.000+00:00,,CUST ACCT LINK,US,2003-08-05T00:00:00.000+00:00
3754557806,56695494440730,2001-09-08T00:00:00.000+00:00,,2001-09-08T00:00:00.000+00:00,,CUST ACCT LINK,DE,2001-09-08T00:00:00.000+00:00
1846923330,56743014140918,2008-09-10T00:00:00.000+00:00,,2008-09-10T00:00:00.000+00:00,,CUST ACCT LINK,NO,2008-09-10T00:00:00.000+00:00
